서울특별시,중랑구,묵제1동,62,128,
서울특별시,중랑구,묵제2동,62,128,
서울특별시,중랑구,망우본동,62,127,
서울특별시,중랑구,망우제3동,62,127,
서울특별시,중랑구,신내1동,62,128,
서울특별시,중랑구,신내2동,62,128,
서울특별시,성북구,성북동,60,127,
서울특별시,성북구,삼선동,60,127,
서울특별시,성북구,동선동,61,127,
서울특별시,성북구,돈암제1동,61,127,
서울특별시,성북구,돈암제2동,60,127,
서울특별시,성북구,안암동,61,127,
서울특별시,성북구,보문동,61,127,
서울특별시,성북구,정릉제1동,60,127,
서울특별시,성북구,정릉제2동,60,127,
서울특별시,성북구,정릉제3동,60,128,
서울특별시,성북구,정릉제4동,60,128,
서울특별시,성북구,길음제1동,61,127,
서울특별시,성북구,길음제2동,61,128,
서울특별시,성북구,종암동,61,127,
서울특별시,성북구,월곡제1동,61,128,
서울특별시,성북구,월곡제2동,61,127,
서울특별시,성북구,장위제1동,61,128,
서울특별시,성북구,장위제2동,61,128,
서울특별시,성북구,장위제3동,61,128,
서울특별시,성북구,석관동,61,128,
서울특별시,강북구,삼양동,61,128,
서울특별시,강북구,미아동,61,128,
서울특별시,강북구,송중동,61,128,
서울특별시,강북구,송천동,61,128,
서울특별시,강북구,삼각산동,61,128,
서울특별시,강북구,번1동,61,128,
서울특별시,강북구,번2동,61,128,
서울특별시,강북구,번3동,61,128,
서울특별시,강북구,수유1동,60,128,
서울특별시,강북구,수유2동,61,128,
서울특별시,강북구,수유3동,61,128,
서울특별시,강북구,우이동,60,128,
서울특별시,강북구,인수동,60,128,
서울특별시,도봉구,창제1동,61,128,
서울특별시,도봉구,창제2동,61,128,
서울특별시,도봉구,창제3동,61,128,
서울특별시,도봉구,창제4동,61,129,
서울특별시,도봉구,창제5동,61,129,
서울특별시,도봉구,도봉제1동,61,129,
서울특별시,도봉구,도봉제2동,61,129,
서울특별시,도봉구,쌍문제1동,61,128,
서울특별시,도봉구,쌍문제2동,61,129,
서울특별시,도봉구,쌍문제3동,61,128,
서울특별시,도봉구,쌍문제4동,61,129,
서울특별시,도봉구,방학제1동,61,129,
서울특별시,도봉구,방학제2동,61,129,
서울특별시,도봉구,방학제3동,61,129,
서울특별시,노원구,월계1동,61,128,
서울특별시,노원구,월계2동,61,128,
서울특별시,노원구,월계3동,61,128,
서울특별시,노원구,공릉1동,61,128,
서울특별시,노원구,공릉2동,62,128,
서울특별시,노원구,하계1동,61,128,
서울특별시,노원구,하계2동,61,128,
서울특별시,노원구,중계본동,62,128,
서울특별시,노원구,중계1동,62,129,
서울특별시,노원구,중계4동,62,129,
서울특별시,노원구,중계2.3동,61,128,
서울특별시,노원구,상계1동,61,129,
서울특별시,노원구,상계2동,61,129,
서울특별시,노원구,상계3.4동,61,129,
서울특별시,노원구,상계5동,61,129,
서울특별시,노원구,상계6.7동,61,129,
서울특별시,노원구,상계8동,61,129,
서울특별시,노원구,상계9동,61,129,
서울특별시,노원구,상계10동,61,129,
서울특별시,은평구,녹번동,59,127,
서울특별시,은평구,불광제1동,59,128,
서울특별시,은평구,불광제2동,59,128,
서울특별시,은평구,갈현제1동,59,128,
서울특별시,은평구,갈현제2동,59,128,
서울특별시,은평구,구산동,59,128,
서울특별시,은평구,대조동,59,128,
서울특별시,은평구,응암제1동,59,127,
서울특별시,은평구,응암제2동,59,127,
서울특별시,은평구,응암제3동,59,127,
서울특별시,은평구,역촌동,59,127,
서울특별시,은평구,신사제1동,59,127,
서울특별시,은평구,신사제2동,59,127,
서울특별시,은평구,증산동,59,127,
서울특별시,은평구,수색동,58,127,
서울특별시,은평구,진관동,59,128,
서울특별시,서대문구,천연동,60,127,
서울특별시,서대문구,북아현동,59,126,
서울특별시,서대문구,충현동,59,127,
서울특별시,서대문구,신촌동,59,126,
서울특별시,서대문구,연희동,59,127,
서울특별시,서대문구,홍제제1동,59,127,
서울특별시,서대문구,홍제제3동,59,127,
서울특별시,서대문구,홍제제2동,59,127,
서울특별시,서대문구,홍은제1동,59,127,
서울특별시,서대문구,홍은제2동,59,127,
서울특별시,서대문구,남가좌제1동,59,127,
서울특별시,서대문구,남가좌제2동,59,127,
서울특별시,서대문구,북가좌제1동,59,127,
서울특별시,서대문구,북가좌제2동,59,127,
서울특별시,마포구,아현동,59,126,
서울특별시,마포구,공덕동,60,126,
서울특별시,마포구,도화동,59,126,
서울특별시,마포구,용강동,59,126,
서울특별시,마포구,대흥동,59,126,
서울특별시,마포구,염리동,59,126,
서울특별시,마포구,신수동,59,126,
서울특별시,마포구,서강동,59,126,
서울특별시,마포구,서교동,59,126,
서울특별시,마포구,합정동,59,126,
서울특별시,마포구,망원제1동,59,126,
서울특별시,마포구,망원제2동,59,126,
서울특별시,마포구,연남동,59,127,
서울특별시,마포구,성산제1동,59,127,
서울특별시,마포구,성산제2동,59,127,
서울특별시,마포구,상암동,58,127,
서울특별시,양천구,목1동,58,126,
서울특별시,양천구,목2동,58,126,
서울특별시,양천구,목3동,58,126,
서울특별시,양천구,목4동,58,126,
서울특별시,양천구,목5동,58,126,
서울특별시,양천구,신월1동,57,126,
서울특별시,양천구,신월2동,58,126,
서울특별시,양천구,신월3동,57,126,
서울특별시,양천구,신월4동,57,126,
서울특별시,양천구,신월5동,57,126,
서울특별시,양천구,신월6동,58,126,
서울특별시,양천구,신월7동,57,126,
서울특별시,양천구,신정1동,58,126,
서울특별시,양천구,신정2동,58,126,
서울특별시,양천구,신정3동,58,126,
서울특별시,양천구,신정4동,58,126,
서울특별시,양천구,신정6동,58,126,
서울특별시,양천구,신정7동,58,125,
서울특별시,강서구,염창동,58,126,
서울특별시,강서구,등촌제1동,58,126,
서울특별시,강서구,등촌제2동,58,126,
서울특별시,강서구,등촌제3동,58,126,
서울특별시,강서구,화곡제1동,58,126,
서울특별시,강서구,화곡제2동,58,126,
서울특별시,강서구,화곡제3동,57,126,
서울특별시,강서구,화곡제4동,58,126,
서울특별시,강서구,화곡본동,58,126,
서울특별시,강서구,화곡제6동,58,126,
서울특별시,강서구,화곡제8동,58,126,
서울특별시,강서구,가양제1동,57,127,
서울특별시,강서구,가양제2동,58,127,
서울특별시,강서구,가양제3동,58,127,
서울특별시,강서구,발산제1동,57,126,
서울특별시,강서구,우장산동,58,126,
서울특별시,강서구,공항동,57,126,
서울특별시,강서구,방화제1동,57,127,
서울특별시,강서구,방화제2동,57,127,
서울특별시,강서구,방화제3동,57,127,
서울특별시,구로구,신도림동,58,125,
서울특별시,구로구,구로제1동,58,125,
서울특별시,구로구,구로제2동,58,125,
서울특별시,구로구,구로제3동,58,125,
서울특별시,구로구,구로제4동,58,125,
서울특별시,구로구,구로제5동,58,125,
서울특별시,구로구,가리봉동,58,125,
서울특별시,구로구,고척제1동,58,125,
서울특별시,구로구,고척제2동,58,125,
서울특별시,구로구,개봉제1동,58,125,
서울특별시,구로구,개봉제2동,58,125,
서울특별시,구로구,개봉제3동,58,125,
서울특별시,구로구,오류제1동,58,125,
서울특별시,구로구,오류제2동,57,125,
서울특별시,구로구,수궁동,57,125,
서울특별시,구로구,항동,57,125,
서울특별시,금천구,가산동,58,125,
서울특별시,금천구,독산제1동,58,125,
서울특별시,금천구,독산제2동,59,124,
서울특별시,금천구,독산제3동,59,125,
서울특별시,금천구,독산제4동,59,124,
서울특별시,금천구,시흥제1동,58,124,
서울특별시,금천구,시흥제2동,59,124,
서울특별시,금천구,시흥제3동,59,124,
서울특별시,금천구,시흥제4동,59,124,
서울특별시,금천구,시흥제5동,59,124,
서울특별시,영등포구,영등포본동,59,126,
서울특별시,영등포구,영등포동,59,126,
서울특별시,영등포구,여의동,59,126,
서울특별시,영등포구,당산제1동,58,126,
서울특별시,영등포구,당산제2동,59,126,
서울특별시,영등포구,도림동,59,125,
서울특별시,영등포구,문래동,59,126,
서울특별시,영등포구,양평제1동,58,126,
서울특별시,영등포구,양평제2동,58,126,
서울특별시,영등포구,신길제1동,59,125,
서울특별시,영등포구,신길제3동,59,125,
서울특별시,영등포구,신길제4동,59,125,
서울특별시,영등포구,신길제5동,59,125,
서울특별시,영등포구,신길제6동,59,125,
서울특별시,영등포구,신길제7동,59,125,
서울특별시,영등포구,대림제1동,59,125,
서울특별시,영등포구,대림제2동,58,125,
서울특별시,영등포구,대림제3동,58,125,
서울특별시,동작구,노량진제1동,59,125,
서울특별시,동작구,노량진제2동,59,125,
서울특별시,동작구,상도제1동,59,125,
서울특별시,동작구,상도제2동,59,125,
서울특별시,동작구,상도제3동,59,125,
서울특별시,동작구,상도제4동,59,125,
서울특별시,동작구,흑석동,60,125,
서울특별시,동작구,사당제1동,60,125,
서울특별시,동작구,사당제2동,60,125,
서울특별시,동작구,사당제3동,60,125,
서울특별시,동작구,사당제4동,60,125,
서울특별시,동작구,사당제5동,60,125,
서울특별시,동작구,대방동,59,125,
서울특별시,동작구,신대방제1동,59,125,
서울특별시,동작구,신대방제2동,59,125,
서울특별시,관악구,보라매동,59,125,
서울특별시,관악구,청림동,59,125,
서울특별시,관악구,성현동,59,125,
서울특별시,관악구,행운동,59,125,
서울특별시,관악구,낙성대동,60,125,
서울특별시,관악구,청룡동,59,125,
서울특별시,관악구,은천동,59,125,
서울특별시,관악구,중앙동,59,125,
서울특별시,관악구,인헌동,59,125,
서울특별시,관악구,남현동,60,125,
서울특별시,관악구,서원동,59,125,
서울특별시,관악구,신원동,59,125,
서울특별시,관악구,서림동,59,125,
서울특별시,관악구,신사동,59,125,
서울특별시,관악구,신림동,59,125,
서울특별시,관악구,난향동,59,124,
서울특별시,관악구,조원동,59,125,
서울특별시,관악구,대학동,59,125,
서울특별시,관악구,삼성동,59,125,
서울특별시,관악구,미성동,59,125,
서울특별시,관악구,난곡동,59,125,
서울특별시,서초구,서초1동,61,125,
서울특별시,서초구,서초2동,61,125,
서울특별시,서초구,서초3동,60,125,
서울특별시,서초구,서초4동,61,125,
서울특별시,서초구,잠원동,60,126,
서울특별시,서초구,반포본동,60,125,
서울특별시,서초구,반포1동,60,125,
서울특별시,서초구,반포2동,60,125,
서울특별시,서초구,반포3동,60,125,
서울특별시,서초구,반포4동,60,125,
서울특별시,서초구,방배본동,60,125,
서울특별시,서초구,방배1동,60,125,
서울특별시,서초구,방배2동,60,125,
서울특별시,서초구,방배3동,60,125,
서울특별시,서초구,방배4동,60,125,
서울특별시,서초구,양재1동,61,125,
서울특별시,서초구,양재2동,61,125,
서울특별시,서초구,내곡동,61,124,
서울특별시,강남구,신사동,61,126,
서울특별시,강남구,논현1동,61,125,
서울특별시,강남구,논현2동,61,126,
서울특별시,강남구,압구정동,61,126,
서울특별시,강남구,청담동,61,126,
서울특별시,강남구,삼성1동,61,125,
서울특별시,강남구,삼성2동,61,125,
서울특별시,강남구,대치1동,61,125,
서울특별시,강남구,대치2동,61,125,
서울특별시,강남구,대치4동,61,125,
서울특별시,강남구,역삼1동,61,125,
서울특별시,강남구,역삼2동,61,125,
서울특별시,강남구,도곡1동,61,125,
서울특별시,강남구,도곡2동,61,125,
서울특별시,강남구,개포1동,61,125,
서울특별시,강남구,개포2동,62,125,
서울특별시,강남구,개포4동,61,125,
서울특별시,강남구,세곡동,62,125,
서울특별시,강남구,일원본동,62,125,
서울특별시,강남구,일원1동,62,125,
서울특별시,강남구,일원2동,62,125,
서울특별시,강남구,수서동,62,125,
서울특별시,송파구,풍납1동,62,126,
서울특별시,송파구,풍납2동,62,126,
서울특별시,송파구,거여1동,63,125,
서울특별시,송파구,거여2동,63,125,
서울특별시,송파구,마천1동,63,125,
서울특별시,송파구,마천2동,63,125,
서울특별시,송파구,방이1동,62,125,
서울특별시,송파구,방이2동,62,126,
서울특별시,송파구,오륜동,63,126,
서울특별시,송파구,오금동,62,125,
서울특별시,송파구,송파1동,62,125,
서울특별시,송파구,송파2동,62,125,
서울특별시,송파구,석촌동,62,125,
서울특별시,송파구,삼전동,62,125,
서울특별시,송파구,가락본동,62,125,
서울특별시,송파구,가락1동,62,125,
서울특별시,송파구,가락2동,62,125,
서울특별시,송파구,문정1동,62,125,
서울특별시,송파구,문정2동,62,125,
서울특별시,송파구,장지동,63,125,
서울특별시,송파구,위례동,63,125,
서울특별시,송파구,잠실본동,62,125,
서울특별시,송파구,잠실2동,62,126,
서울특별시,송파구,잠실3동,62,125,
서울특별시,송파구,잠실4동,62,126,
서울특별시,송파구,잠실6동,62,126,
서울특별시,송파구,잠실7동,62,125,
서울특별시,강동구,강일동,63,127,
서울특별시,강동구,상일동,63,126,
서울특별시,강동구,명일제1동,63,126,
서울특별시,강동구,명일제2동,63,126,
서울특별시,강동구,고덕제1동,63,127,
서울특별시,강동구,고덕제2동,63,127,
서울특별시,강동구,암사제1동,63,126,
서울특별시,강동구,암사제2동,62,126,
서울특별시,강동구,암사제3동,63,126,
서울특별시,강동구,천호제1동,63,126,
서울특별시,강동구,천호제2동,62,126,
서울특별시,강동구,천호제3동,62,126,
서울특별시,강동구,성내제1동,62,126,
서울특별시,강동구,성내제2동,62,126,
서울특별시,강동구,성내제3동,63,126,
서울특별시,강동구,길동,63,126,
서울특별시,강동구,둔촌제1동,63,126,
서울특별시,강동구,둔촌제2동,63,126,
부산광역시,중구,중앙동,97,74,
부산광역시,중구,동광동,97,74,
부산광역시,중구,대청동,97,74,
부산광역시,중구,보수동,97,74,
부산광역시,중구,부평동,97,74,
부산광역시,중구,광복동,97,74,
부산광역시,중구,남포동,97,74,
부산광역시,중구,영주제1동,97,74,
부산광역시,중구,영주제2동,97,74,
부산광역시,서구,동대신제1동,97,74,
부산광역시,서구,동대신제2동,97,74,
부산광역시,서구,동대신제3동,97,74,
부산광역시,서구,서대신제1동,97,74,
부산광역시,서구,서대신제3동,97,74,
부산광역시,서구,서대신제4동,97,74,
부산광역시,서구,부민동,97,74,
부산광역시,서구,아미동,97,74,
부산광역시,서구,초장동,97,74,
부산광역시,서구,충무동,97,74,
부산광역시,서구,남부민제1동,97,74,
부산광역시,서구,남부민제2동,97,74,
부산광역시,서구,암남동,97,73,
부산광역시,동구,초량제1동,97,74,
부산광역시,동구,초량제2동,97,74,
부산광역시,동구,초량제3동,97,74,
부산광역시,동구,초량제6동,97,74,
부산광역시,동구,수정제1동,97,74,
부산광역시,동구,수정제2동,97,75,
부산광역시,동구,수정제4동,97,75,
부산광역시,동구,수정제5동,97,75,
부산광역시,동구,좌천동,98,75,
부산광역시,동구,범일제1동,98,75,
부산광역시,동구,범일제2동,98,75,
부산광역시,동구,범일제5동,98,75,
부산광역시,영도구,남항동,97,74,
부산광역시,영도구,영선제1동,97,74,
부산광역시,영도구,영선제2동,97,74,
부산광역시,영도구,신선동,97,74,
부산광역시,영도구,봉래제1동,97,74,
부산광역시,영도구,봉래제2동,97,74,
부산광역시,영도구,청학제1동,98,74,
부산광역시,영도구,청학제2동,98,74,
부산광역시,영도구,동삼제1동,98,73,
부산광역시,영도구,동삼제2동,98,73,
부산광역시,영도구,동삼제3동,98,74,
부산광역시,부산진구,부전제1동,98,75,
부산광역시,부산진구,부전제2동,98,75,
부산광역시,부산진구,연지동,97,76,
부산광역시,부산진구,초읍동,97,76,
부산광역시,부산진구,양정제1동,98,76,
부산광역시,부산진구,양정제2동,98,76,
부산광역시,부산진구,전포제1동,98,75,
부산광역시,부산진구,전포제2동,98,75,
부산광역시,부산진구,부암제1동,97,75,
부산광역시,부산진구,부암제3동,97,75,
부산광역시,부산진구,당감제1동,97,75,
부산광역시,부산진구,당감제2동,97,75,
부산광역시,부산진구,당감제4동,97,75,
부산광역시,부산진구,가야제1동,97,75,
부산광역시,부산진구,가야제2동,97,75,
부산광역시,부산진구,개금제1동,97,75,
부산광역시,부산진구,개금제2동,97,75,
부산광역시,부산진구,개금제3동,97,75,
부산광역시,부산진구,범천제1동,98,75,
부산광역시,부산진구,범천제2동,98,75,
부산광역시,동래구,수민동,98,76,
부산광역시,동래구,복산동,98,76,
부산광역시,동래구,명륜동,98,77,
부산광역시,동래구,온천제1동,98,77,
부산광역시,동래구,온천제2동,98,76,
부산광역시,동래구,온천제3동,98,76,
부산광역시,동래구,사직제1동,98,76,
부산광역시,동래구,사직제2동,98,76,
부산광역시,동래구,사직제3동,98,76,
부산광역시,동래구,안락제1동,98,76,
부산광역시,동래구,안락제2동,98,76,
부산광역시,동래구,명장제1동,98,76,
부산광역시,동래구,명장제2동,98,76,
부산광역시,남구,대연제1동,98,75,
부산광역시,남구,대연제3동,98,75,
부산광역시,남구,대연제4동,98,75,
부산광역시,남구,대연제5동,98,75,
부산광역시,남구,대연제6동,98,75,
부산광역시,남구,용호제1동,99,74,
부산광역시,남구,용호제2동,99,74,
부산광역시,남구,용호제3동,99,74,
부산광역시,남구,용호제4동,99,74,
부산광역시,남구,용당동,98,74,
부산광역시,남구,감만제1동,98,74,
부산광역시,남구,감만제2동,98,74,
부산광역시,남구,우암동,98,75,
부산광역시,남구,문현제1동,98,75,
부산광역시,남구,문현제2동,98,75,
부산광역시,남구,문현제3동,98,75,
부산광역시,남구,문현제4동,98,75,
부산광역시,북구,구포제1동,97,76,
부산광역시,북구,구포제2동,96,76,
부산광역시,북구,구포제3동,97,76,
부산광역시,북구,금곡동,97,77,
부산광역시,북구,화명제1동,97,77,
부산광역시,북구,화명제2동,97,77,
부산광역시,북구,화명제3동,97,77,
부산광역시,북구,덕천제1동,97,76,
부산광역시,북구,덕천제2동,97,76,
부산광역시,북구,덕천제3동,97,76,
부산광역시,북구,만덕제1동,97,76,
부산광역시,북구,만덕제2동,97,76,
부산광역시,북구,만덕제3동,97,76,
부산광역시,해운대구,우제1동,99,75,
부산광역시,해운대구,우제2동,99,76,
부산광역시,해운대구,우제3동,99,75,
부산광역시,해운대구,중제1동,99,75,
부산광역시,해운대구,중제2동,100,75,
부산광역시,해운대구,좌제1동,100,76,
부산광역시,해운대구,좌제2동,100,76,
부산광역시,해운대구,좌제3동,100,76,
부산광역시,해운대구,좌제4동,100,76,
부산광역시,해운대구,송정동,100,76,
부산광역시,해운대구,반여제1동,99,76,
부산광역시,해운대구,반여제2동,99,76,
부산광역시,해운대구,반여제3동,99,76,
부산광역시,해운대구,반여제4동,99,76,
부산광역시,해운대구,반송제1동,99,77,
부산광역시,해운대구,반송제2동,99,77,
부산광역시,해운대구,재송제1동,99,76,
부산광역시,해운대구,재송제2동,99,76,
부산광역시,사하구,괴정제1동,96,74,
부산광역시,사하구,괴정제2동,97,74,
부산광역시,사하구,괴정제3동,97,74,
부산광역시,사하구,괴정제4동,96,74,
부산광역시,사하구,당리동,96,74,
부산광역시,사하구,하단제1동,96,74,
부산광역시,사하구,하단제2동,96,74,
부산광역시,사하구,신평제1동,96,74,
부산광역시,사하구,신평제2동,96,74,
부산광역시,사하구,장림제1동,96,73,
부산광역시,사하구,장림제2동,96,73,
부산광역시,사하구,다대제1동,96,73,
부산광역시,사하구,다대제2동,96,73,
부산광역시,사하구,구평동,96,73,
부산광역시,사하구,감천제1동,97,74,
부산광역시,사하구,감천제2동,97,74,
부산광역시,금정구,서제1동,98,77,
부산광역시,금정구,서제2동,98,76,
부산광역시,금정구,서제3동,98,76,
부산광역시,금정구,금사회동동,98,77,
부산광역시,금정구,부곡제1동,98,77,
부산광역시,금정구,부곡제2동,98,77,
부산광역시,금정구,부곡제3동,98,77,
부산광역시,금정구,부곡제4동,98,77,
부산광역시,금정구,장전제1동,98,77,
부산광역시,금정구,장전제2동,98,77,
부산광역시,금정구,선두구동,98,78,
부산광역시,금정구,청룡노포동,98,78,
부산광역시,금정구,남산동,98,78,
부산광역시,금정구,구서제1동,98,77,
부산광역시,금정구,구서제2동,98,77,
부산광역시,금정구,금성동,97,77,
부산광역시,강서구,대저1동,96,76,
부산광역시,강서구,대저2동,96,76,
부산광역시,강서구,강동동,95,76,
부산광역시,강서구,명지1동,95,74,
부산광역시,강서구,명지2동,95,74,
부산광역시,강서구,가락동,95,76,
부산광역시,강서구,녹산동,94,74,
부산광역시,강서구,가덕도동,93,73,
부산광역시,연제구,거제제1동,98,76,
부산광역시,연제구,거제제2동,98,76,
부산광역시,연제구,거제제3동,98,76,
부산광역시,연제구,거제제4동,98,76,
부산광역시,연제구,연산제1동,98,76,
부산광역시,연제구,연산제2동,98,76,
부산광역시,연제구,연산제3동,98,76,
부산광역시,연제구,연산제4동,98,76,
부산광역시,연제구,연산제5동,98,76,
부산광역시,연제구,연산제6동,98,76,
부산광역시,연제구,연산제8동,98,76,
부산광역시,연제구,연산제9동,98,76,
부산광역시,수영구,남천제1동,99,75,
부산광역시,수영구,남천제2동,99,75,
부산광역시,수영구,수영동,99,76,
부산광역시,수영구,망미제1동,98,76,
부산광역시,수영구,망미제2동,99,76,
부산광역시,수영구,광안제1동,99,75,
부산광역시,수영구,광안제2동,99,75,
부산광역시,수영구,광안제3동,99,75,
부산광역시,수영구,광안제4동,99,75,
부산광역시,수영구,민락동,99,75,
부산광역시,사상구,삼락동,96,76,
부산광역시,사상구,모라제1동,96,76,
부산광역시,사상구,모라제3동,96,76,
부산광역시,사상구,덕포제1동,96,75,
부산광역시,사상구,덕포제2동,96,76,
부산광역시,사상구,괘법동,96,75,
부산광역시,사상구,감전동,96,75,
부산광역시,사상구,주례제1동,97,75,
부산광역시,사상구,주례제2동,97,75,
부산광역시,사상구,주례제3동,97,75,
부산광역시,사상구,학장동,96,75,
부산광역시,사상구,엄궁동,96,75,
부산광역시,기장군,기장읍,100,77,
부산광역시,기장군,장안읍,101,79,
부산광역시,기장군,일광면,101,78,
부산광역시,기장군,정관읍,100,79,
부산광역시,기장군,철마면,99,78,
